koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,ra,dec,koi_kepmag,koi_kmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_eccen,koi_sma,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_incl,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_max_mult_ev,koi_max_sngle_ev,koi_tce_plnt_num,koi_bin_oedp_sig,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_disposition,k2_name,k2_hostname
5244.0,,,0.81,,,,,,,,,,,,242.7532415,-23.840347,11.848,9.847,11.5816,,,,,,23.210585,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204057095.01,EPIC 204057095
,,,1.207,0.024,-0.117,,,,,,,,,,242.7532415,-23.840347,11.848,9.847,11.5816,,,,,,23.21037,0.00018,-0.00017,15.3,3.0,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204057095.01,EPIC 204057095
,,,2.4,0.72,-0.82,,,,,,,,,,253.1042177,-23.5694775,10.662,9.032,10.3709,,,,,,1.330023,1.8e-05,-1.8e-05,44.0,17.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204124270.01,EPIC 204124270
,,,1.349,0.017,-0.042,,,,,,,,,,242.3657824,-23.5545059,12.251,10.398,11.9874,,,,,,50.73641,0.00088,-0.00087,10.31,0.42,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204128016.01,EPIC 204128016
3074.0,157.0,-157.0,0.50547,0.016218,-0.016218,0.503436,0.021156,-0.021156,4.73262,0.009618,-0.009618,,,,243.9968794,-23.4935346,17.185,11.312,15.6597,,,,,,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204143627.01,EPIC 204143627
,,,,,,,,,,,,,,,246.3961379,-23.4053136,7.27,5.775,7.07504,,,,,,0.7474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204165788.01,HIP 80474
,,,0.723,0.035,-0.071,,,,,,,,,,239.2624997,-23.2807451,14.003,11.198,13.5312,,,,,,46.1373,0.0066,-0.0076,2.6,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204197636.01,EPIC 204197636
3913.0,122.0,-122.0,45.3731,,,,,,,,,,,,248.6633692,-22.9708723,12.971,5.743,11.1065,,,,,,1.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204276894.01,EPIC 204276894
,,,0.862,0.049,-0.09,,,,,,,,,,247.4302723,-22.8473721,10.165,8.59,10.0371,,,,,,22.6398,0.0012,-0.0012,1.27,0.1,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204308061.01,EPIC 204308061
5457.0,,,0.87,,,,,,,,,,,,250.4137354,-22.8284511,11.429,9.658,11.0576,,,,,,24.193613,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204312847.01,EPIC 204312847
,,,0.256,0.053,-0.055,,,,,,,,,,246.86899,-22.7910827,17.18,11.584,15.3473,,,,,,2.784496,5.3e-05,-6e-05,2.09,0.49,-1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204322265.01,EPIC 204322265
2914.0,157.0,-157.0,0.362033,0.01186,-0.01186,0.348098,0.02101,-0.02101,4.86227,0.002219,-0.002219,,,,245.3200013,-22.6936469,,12.225,17.1932,,,,,,0.64292573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204346718.01,EPIC 204346718
,,,,,,,,,,,,,,,240.3397765,-22.6242127,16.5,10.052,14.6533,,,,,,1.4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204364515.01,EPIC 204364515
3648.0,123.0,-123.0,1.41662,,,,,,,,,,,,240.5015904,-22.3567255,13.699,8.842,12.5627,,,,,,2.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204432860.01,EPIC 204432860
6960.0,497.0,-497.0,2.04,0.61,-0.61,,,,4.05,0.2,-0.2,,,,240.7566702,-22.1313448,,11.729,16.4228,,,,,,10.2236,0.0024,-0.0024,132.0,58.0,-58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204489514.01,EPIC 204489514
5691.0,175.5,-185.9,2.74444,0.196044,-0.08279,1.013,0.156177,-0.118375,3.56677,0.092311,-0.070003,,,,241.824054,-22.0602594,8.7,7.047,8.509111,,,,,,1.6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204506777.01,HIP 78977
,,,0.647,0.054,-0.05,,,,,,,,,,248.394703,-21.965461,11.11,8.337,10.629,,,,,,2.7518,0.00015,-0.00015,0.669,0.083,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204529573.01,EPIC 204529573
,,,8.12,0.46,-0.32,,,,,,,,,,239.6968009,-21.8948659,10.266,7.52,9.88772,,,,,,,,,133.0,21.0,-55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204546592.01,EPIC 204546592
4379.0,,,0.68,,,,,,,,,,,,247.1574907,-21.7675731,14.307,11.193,13.7131,,,,,,23.277669,,,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204576757.01,EPIC 204576757
,,,1.17,0.244,-0.032,,,,,,,,,,240.8283058,-21.7560956,12.248,10.249,11.882,,,,,,24.6842,0.0025,-0.0023,2.49,0.53,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204579445.01,EPIC 204579445
4800.0,200.0,-200.0,0.87,0.09,-0.09,,,,,,,,,,247.9469488,-21.5234812,12.766,10.361,12.3715,,,,,,2.2,10.0,-1.4,8.4,3.6,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204634789.01,EPIC 204634789
5179.0,,,0.79,,,,,,,,,,,,244.8207081,-21.4599992,11.961,10.298,11.649,,,,,,2.6454165,,,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204649811.01,EPIC 204649811
6634.0,149.96,-103.43,1.98054,0.096538,-0.093512,1.39,0.285127,-0.195041,3.98751,0.081883,-0.101026,,,,244.8207081,-21.4599992,11.961,10.298,11.649,,,,,,2.64594828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204649811.01,EPIC 204649811
4822.0,122.0,-122.0,0.739921,,,0.781,,,4.59235,,,,,,243.7067684,-21.4237002,14.905,12.073,14.4924,,,,,,20.98296043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204658292.01,EPIC 204658292
5359.0,122.0,-122.0,0.899453,,,0.93,,,4.49859,,,,,,245.8138614,-21.3461111,15.154,12.421,14.6666,,,,,,1.5271792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204676499.01,EPIC 204676499
,,,1.115,0.017,-0.016,,,,,,,,,,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,7.8392,0.0015,-0.0011,1.46,0.11,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204750116.02,K2-365
11886.0,562.42,-473.01,3.61562,0.16293,-0.18902,3.165,0.447744,-0.395086,3.82208,0.098545,-0.074533,,,,239.4185534,-20.9831714,5.84,5.734,5.80898,,,,,,9.2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204760247.01,HIP 78168
,,,,,,,,,,,,,,,239.9418766,-20.9699236,10.015,8.474,,,,,,,2.32046168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204763194.01,EPIC 204763194
,,,1.157,0.011,-0.027,,,,,,,,,,239.9418766,-20.9699236,10.015,8.474,,,,,,,2.320937,1.8e-05,-1.8e-05,15.7,3.9,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204763194.01,EPIC 204763194
3197.0,143.0,-143.0,0.436,0.014,-0.014,0.486,0.032,-0.031,4.846,0.031,-0.031,-0.105,0.238,-0.238,240.5178856,-20.8452602,,11.827,16.7304,,,,,,1.94297,0.000142,-0.000252,2.571,0.161,-0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204791347.01,EPIC 204791347
,,,1.975,0.062,-0.103,,,,,,,,,,249.5550047,-20.4763359,12.734,10.488,12.3543,,,,,,1.3178719,4.7e-06,-4.6e-06,62.0,18.0,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204873331.01,EPIC 204873331
5876.0,260.0,-260.0,1.07,0.19,-0.19,,,,4.39,0.12,-0.12,,,,249.5550047,-20.4763359,12.734,10.488,12.3543,,,,,,1.3179,5.9e-05,-5.9e-05,55.0,31.0,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204873331.01,EPIC 204873331
,,,,,,,,,,,,,,,240.4445692,-20.4447494,18.3374,15.38,18.2041,,,,,,0.2338108,1e-05,-9.8e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204880394.01,EPIC 204880394
3429.0,150.72,-115.22,0.984957,0.174416,-0.105765,0.418,0.101621,-0.095571,4.07241,0.185138,-0.162024,,,,238.7713112,-20.4356029,15.15,9.744,13.8428,,,,,,1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 204882444.01,EPIC 204882444
,,,0.762,0.032,-0.022,,,,,,,,,,249.3309961,-20.4286731,11.912,9.417,11.573,,,,,,46.38363,0.00094,-0.00094,3.22,0.16,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204884005.01,EPIC 204884005
4812.0,,,0.73,,,,,,,,,,,,249.3309961,-20.4286731,11.912,9.417,11.573,,,,,,46.40651,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204884005.01,EPIC 204884005
,,,0.258,0.005,-0.075,,,,,,,,,,239.9970933,-20.4091199,13.346,9.251,,,,,,,16.56127,0.00064,-0.00065,0.957,0.098,-0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204888276.01,EPIC 204888276
3669.0,,,0.48,,,,,,,,,,,,239.9970933,-20.4091199,13.346,9.251,,,,,,,16.563155,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204888276.01,EPIC 204888276
4937.0,,,0.75,,,,,,,,,,,,242.0579035,-20.2883588,12.753,10.546,12.5085,,,,,,18.357773,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204914585.01,EPIC 204914585
,,,1.22,0.36,-0.12,,,,,,,,,,242.0579035,-20.2883588,12.753,10.546,12.5085,,,,,,18.3647,0.0021,-0.0021,2.61,0.79,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204914585.01,EPIC 204914585
,,,0.72,0.15,-0.18,,,,,,,,,,245.551683,-19.9298146,15.329,11.012,14.3662,,,,,,21.9184,0.0021,-0.0022,3.18,1.0,-3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204990932.01,EPIC 204990932
,,,1.359,0.037,-0.024,,,,,,,,,,242.5725134,-19.9260062,10.711,8.849,10.482,,,,,,49.8558,0.0034,-0.0035,3.29,0.16,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 204991696.01,EPIC 204991696
5849.0,,,1.04,,,,,,,,,,,,249.0251664,-19.7445289,12.293,9.712,11.7728,,,,,,4.9818921,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205029914.01,EPIC 205029914
5234.0,510.92,-247.85,1.13733,0.089369,-0.057736,0.893,0.194376,-0.115242,4.27715,0.139985,-0.092045,,,,249.0251664,-19.7445289,12.293,9.712,11.7728,,,,,,4.98049071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205029914.01,EPIC 205029914
5774.0,50.0,-50.0,0.978267,0.105136,-0.057603,,,,4.37,0.1,-0.1,-0.08,0.08,-0.08,249.0251664,-19.7445289,12.293,9.712,11.7728,,,,,,4.981838,0.000172,-0.000166,2.39347065,0.37721908,-0.16922526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205029914.01,EPIC 205029914
5594.0,96.0,-96.0,1.01,0.1,-0.1,,,,4.382,0.086,-0.086,,,,249.0251664,-19.7445289,12.293,9.712,11.7728,,,,,,4.98205,0.00028,-0.00028,2.3,0.26,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205029914.01,EPIC 205029914
,,,0.92,0.26,-0.24,,,,,,,,,,249.0251664,-19.7445289,12.293,9.712,11.7728,,,,,,4.9815,0.00011,-0.00011,2.39,0.68,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205029914.01,EPIC 205029914
3430.0,,,0.35,,,,,,,,,,,,242.1683542,-19.6968996,16.07,11.453,14.9533,,,,,,3.3055191,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205040048.01,EPIC 205040048
,,,1.79,0.9,-6.63,,,,,,,,,,242.1683542,-19.6968996,16.07,11.453,14.9533,,,,,,3.30524,0.00019,-0.00021,6.6,3.4,-24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205040048.01,EPIC 205040048
,,,,,,,,,,,,,,,242.6099732,-19.6641652,16.939,10.402,,,,,,,1.8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205046529.01,EPIC 205046529
,,,,,,,,,,,,,,,250.0433702,-19.6594062,15.89,10.916,,,,,,,14.5444413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205047565.01,EPIC 205047565
7168.62,189.56,-206.35,4.08069,0.313575,-0.214154,1.6,0.314127,-0.231014,3.42072,0.106447,-0.0936,,,,252.6635796,-19.6439489,10.818,9.233,10.5502,,,,,,4.30221683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205050711.01,EPIC 205050711
4708.46,71.36,-71.36,5.5996,,,,,,,,,0.0376,0.0076,-0.0076,251.8883544,-19.5793619,13.598,9.794,12.8641,,,,,,8.02678456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205064326.01,EPIC 205064326
3939.0,,,0.58,,,,,,,,,,,,251.8883544,-19.5793619,13.598,9.794,12.8641,,,,,,8.0241306,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205064326.01,EPIC 205064326
4734.0,75.0,-75.0,6.1,1.5,-1.5,,,,2.95,0.14,-0.14,,,,251.8883544,-19.5793619,13.598,9.794,12.8641,,,,,,8.02415,0.0003,-0.0003,194.0,65.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205064326.01,EPIC 205064326
,,,5.13,0.14,-0.22,,,,,,,,,,251.8883544,-19.5793619,13.598,9.794,12.8641,,,,,,8.02335,0.00018,-0.00017,86.0,23.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205064326.01,EPIC 205064326
,,,1.44,0.352,-0.058,,,,,,,,,,248.3992331,-19.4792517,16.465,12.612,15.8276,,,,,,11.31028,0.00032,-0.00032,18.9,4.6,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205084841.01,EPIC 205084841
4793.0,207.0,-207.0,10.0,3.6,-3.6,,,,2.37,0.37,-0.37,,,,248.3992331,-19.4792517,16.465,12.612,15.8276,,,,,,11.31009,0.00053,-0.00053,130.0,47.0,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205084841.01,EPIC 205084841
5700.0,149.0,-149.0,2.19,0.55,-0.55,,,,3.84,0.26,-0.26,,,,248.448636,-19.1778194,14.545,10.12,13.5906,,,,,,16.63311,0.00058,-0.00058,44.0,11.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205145448.01,EPIC 205145448
3648.0,,,0.47,,,,,,,,,,,,248.448636,-19.1778194,14.545,10.12,13.5906,,,,,,16.63237,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205145448.01,EPIC 205145448
5121.0,333.68,-1218.51,1.27372,0.09912,-0.084207,0.862,0.123178,-0.197166,4.16342,0.089417,-0.156459,,,,248.448636,-19.1778194,14.545,10.12,13.5906,,,,,,16.63091654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205145448.01,EPIC 205145448
,,,1.004,0.151,-0.05,,,,,,,,,,242.7831769,-19.1751977,13.826,10.704,13.2285,,,,,,1.057171,6.1e-05,-5.9e-05,1.51,0.25,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205146011.01,EPIC 205146011
5928.0,161.0,-161.0,1.43,0.53,-0.53,,,,4.08,0.26,-0.26,,,,253.1604535,-19.1616989,12.706,10.554,12.4132,,,,,,4.377326,4.5e-05,-4.5e-05,27.0,10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205148699.01,EPIC 205148699
5982.0,202.01,-130.43,1.60152,0.116926,-0.116984,1.1,0.16604,-0.129636,4.07039,0.099371,-0.084281,,,,253.1604535,-19.1616989,12.706,10.554,12.4132,,,,,,4.37983009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205148699.01,EPIC 205148699
,,,1.691,0.063,-0.094,,,,,,,,,,253.1604535,-19.1616989,12.706,10.554,12.4132,,,,,,4.377339,1e-05,-1e-05,31.9,1.3,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205148699.01,EPIC 205148699
5102.0,,,0.78,,,,,,,,,,,,253.1604535,-19.1616989,12.706,10.554,12.4132,,,,,,4.3772986,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE POSITIVE,EPIC 205148699.01,EPIC 205148699
4202.0,,,0.66,0.1,-0.1,,,,4.758,,,-0.04,,,245.1798804,-19.1443126,14.147,10.524,13.4865,,,,,,0.980414,9.6e-05,-9.6e-05,1.58,0.36,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205152172.01,EPIC 205152172
3932.0,,,0.58,,,,,,,,,,,,245.1798804,-19.1443126,14.147,10.524,13.4865,,,,,,0.98036126,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205152172.01,EPIC 205152172
4063.0,157.0,-157.0,0.701061,0.020677,-0.020677,0.664242,0.020213,-0.020213,4.56888,0.012405,-0.012405,,,,245.1798804,-19.1443126,14.147,10.524,13.4865,,,,,,0.97988263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205152172.01,EPIC 205152172
,,,0.685,0.115,-0.047,,,,,,,,,,245.1798804,-19.1443126,14.147,10.524,13.4865,,,,,,0.980294,2.6e-05,-2.4e-05,1.81,0.34,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205152172.01,EPIC 205152172
,,,0.786,0.078,-0.639,,,,,,,,,,251.5914378,-19.0501824,13.507,10.377,12.9486,,,,,,14.2005,0.0027,-0.0025,2.36,0.3,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205170731.01,EPIC 205170731
,,,0.215,0.09,-5.51,,,,,,,,,,250.7570798,-18.8713241,17.58,12.816,16.5654,,,,,,28.8077,0.0024,-0.0028,2.08,0.88,-53.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205205452.01,EPIC 205205452
,,,10.7,10.0,-4.8,,,,,,,,,,245.2698986,-18.7691674,17.8714,12.762,16.6205,,,,,,3.75927,0.00031,-0.00032,68.0,64.0,-35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANDIDATE,EPIC 205224877.01,EPIC 205224877
